"East" "South"
746.208646421896 7225.8330221468
746.130476739924 7224.19869322424
746.474390036455 7223.49011316997
747.22264383538 7222.74398311369
748.565877436978 7221.81829989993
749.241608373728 7221.61121389273
750.008606922019 7223.24411524615
750.908124071167 7223.46103471059
752.084641226548 7225.85008275464
752.371803374978 7226.17419908888
753.072353586893 7226.81231744332
753.909336950834 7226.80113372346
753.84736071231 7228.19575348467
754.926336390358 7231.28660265274
758.921123867239 7233.53948002766
760.73184525387 7233.74690209821
761.353691358513 7234.75890986969
762.974295071921 7233.52142085353
764.465882303598 7232.95142883862
764.676414977407 7232.17399285749
765.037523840138 7232.01387518791
766.955612402596 7230.23556386448
767.367352423264 7229.30198930636
767.275303980984 7228.39772957719
768.502509453602 7228.42411069289
768.698809001774 7228.01299836476
769.169560616549 7228.39890217799
770.009071769511 7228.31491733139
769.949303472798 7226.36053510667
768.997527074627 7226.02674518813
768.973103859742 7224.58574106271
770.608329747627 7226.10812708259
771.023182610679 7227.38632563432
772.365444101368 7228.8760037978
772.536232940955 7229.63317000667
773.197995078762 7229.61739160701
773.96013665775 7228.38749906067
774.644158988186 7228.62597879521
774.688137576656 7229.95452160212
774.817741058253 7230.11653405443
774.757209176553 7230.52055513692
775.278482127809 7231.49387060924
775.251378568458 7231.76296293363
775.604154149716 7232.55010193969
776.246303019857 7233.06152195234
776.580476810655 7232.51671521337
777.089003056668 7232.63242609424
776.687878670216 7233.68626118528
776.984170560163 7234.07996365901
777.454710303543 7234.59487406082
778.027003242395 7233.40367593132
778.537668737546 7233.10373170649
778.710057892568 7233.00244902669
779.01845945303 7232.31176375875
779.646482532847 7232.04481893112
779.322307626707 7231.43842806611
780.246406608424 7231.17087656093
779.36464252958 7230.49772505224
779.392056764773 7229.89544580122
781.049378937393 7228.87632211394
781.590089949259 7228.96701904022
781.505045466134 7228.12610343112
780.959620510926 7227.43691643955
781.268882610484 7225.60003794494
780.829683518386 7223.67058894001
781.418381512504 7223.26195536025
781.198950154658 7222.69003594298
782.91144997089 7220.32747559372
782.911453858209 7220.15237209004
782.911434886738 7219.54345200154
784.17595240879 7217.77530235141
784.170468935716 7217.26371094566
785.624951101988 7216.12885629685
786.642520521899 7216.01278065576
786.084428689799 7214.9659157641
785.421365089476 7214.71998161086
785.495513453069 7213.45881548653
784.560510185409 7212.11347479105
784.3860631833 7211.91310926747
782.858613474958 7211.07948079824
783.459148159412 7210.06461416923
784.343895252775 7209.17995722278
784.439129161162 7209.19471068935
785.954913172217 7208.81574191007
786.612904625996 7207.4924337147
787.016289152706 7206.7500191667
790.627087494832 7204.17015374638
791.991820812601 7204.99900525565
793.605101743564 7205.25761452248
794.003633162112 7204.83504568895
794.599799017601 7205.16391004727
795.971957183734 7205.23124149597
796.504502744616 7205.9961920755
796.258231161869 7206.40321643573
796.494725062236 7207.63147301323
797.511098772178 7206.67626959239
798.081943650774 7207.37626787888
798.682060410978 7207.46757384876
799.325877872989 7207.35525141668
799.468157789733 7207.23761833561
799.248231726297 7206.69860762114
799.88021311828 7206.15515162861
793.472706212181 7200.29126843048
792.171405725053 7198.71269565336
792.032362566348 7197.30754971967
792.371841825363 7197.66020003712
791.98766774652 7196.86110167953
788.654463441595 7193.93770016304
786.524145319062 7191.68069143254
783.559430441474 7187.65507560071
781.682483955888 7184.44175003808
780.680033640169 7181.09178126216
779.802973308482 7180.27429261973
778.392288225589 7180.19207232357
775.767545293544 7179.7437669023
772.74050786089 7178.10202772027
770.447824850781 7177.69776543764
773.702717253194 7175.32867653313
772.323714595588 7171.77342311349
771.728586108206 7171.41044959735
771.198174807529 7170.3257883289
771.419424643947 7169.44874698871
770.93060728005 7169.59646956003
769.886945816689 7168.47178724614
769.214503342194 7167.38080425404
765.337541477893 7167.52739246358
763.093065644209 7166.47773956414
759.574267630431 7163.41100404973
757.066646853046 7160.05689919963
753.178310465337 7153.57188671651
748.034613179315 7143.9452806338
746.811882664388 7139.6672273732
747.133848690205 7138.71657538611
746.9568756925 7138.49235819948
746.367998328025 7138.86471752565
745.584004739739 7138.4025893696
744.134005778049 7137.88530488385
744.043927652501 7137.27503401564
744.248421375774 7136.31192574053
743.710902309792 7134.69864450265
744.502774090781 7134.12365060054
742.761735478466 7130.84838328931
741.128154589161 7126.36009481727
740.812289115393 7125.29410069181
741.198610469516 7124.64321134269
740.825189107603 7124.63848128882
740.297754185877 7124.63185896844
740.10664959307 7124.24816178059
739.172722455215 7124.40015396889
739.242674948131 7123.87921791199
738.901284727732 7124.22198013598
738.204355826159 7124.13631702289
738.210273255415 7124.97043124835
737.892428098849 7124.65641042333
736.911095333165 7124.64681193014
736.990118607443 7125.45619579193
736.304939410867 7125.83868912176
736.46366609321 7126.29364560191
735.952087609825 7127.07073135405
734.06274802948 7125.70286167227
733.959691961673 7125.09402779814
733.318663368052 7124.53257390068
732.655286950645 7124.72991163237
732.195588179899 7124.3544341367
729.159785400343 7124.16000026842
718.276598490922 7124.44950929817
704.145459161978 7124.82541155602
705.137488696256 7123.79735597033
704.466600200258 7123.50262849468
704.026233056881 7123.72950311664
704.017166048417 7124.47523921453
703.393162666238 7124.18655850368
702.356348555799 7123.93560954458
702.152632102256 7122.99115467114
701.539896313541 7122.68236601783
701.760002484439 7122.25658928091
701.289060934057 7122.25880190054
700.351150881579 7121.47157914214
699.847730504794 7121.56489025699
699.445981359927 7121.0579711565
698.115047942954 7121.10823252549
698.05746808543 7121.1535836623
697.209181916557 7122.39200377494
696.081204361381 7122.39973864164
695.486234453418 7120.73512941292
694.969454933453 7120.94440128448
694.623173333071 7120.59162296783
693.292639780508 7121.83690990762
693.069465886524 7122.92337899339
692.473594457101 7122.19727032782
691.076855627221 7122.55353643254
690.82699986144 7121.83531810426
690.665573329661 7121.82185371972
690.193437480652 7121.94680285429
689.469476399442 7123.04280513298
688.874817687569 7122.3687928079
687.621699350709 7123.38708814424
687.000983046751 7122.946334563
687.257277524062 7122.59772933668
687.202670570816 7122.48835451597
686.019582938453 7121.26954863556
685.864400909362 7121.76230495831
685.472752410248 7121.90295608913
685.348523917921 7121.4681576975
685.028886219093 7121.91346474899
683.942719828895 7122.17160688921
683.447308301299 7122.90123835909
682.635058475017 7122.83662002401
682.032028671486 7122.05293306152
680.953100752687 7122.09420054498
680.966176779618 7121.58243343242
680.57290311515 7121.30813665199
679.378889620805 7121.09061485422
679.004831885949 7120.26478764032
678.365219387914 7120.43625850588
677.571702852831 7119.67711952937
676.658285013913 7119.71576324547
676.311195136643 7119.65446907661
676.406645961112 7118.9853807066
675.825824342239 7118.2467234264
674.76071335786 7117.59015972588
674.541924657023 7116.92763371701
674.710066039485 7116.26038766249
674.328839011544 7116.04568269592
674.454337105973 7115.65673943373
674.404176267475 7115.62438714184
673.363254427136 7115.72650933029
673.545286552981 7115.18527993947
673.146616741503 7114.70403484382
673.442727299559 7114.41098047613
673.065307167565 7114.34745978691
672.527913186917 7114.5105936401
672.622506704438 7114.10032010201
672.323460165783 7113.98301982501
671.759845494675 7114.4418307479
671.337483139013 7114.47462903283
670.577760254617 7113.7834224067
670.506626414986 7113.4638806085
670.448455413388 7113.20239755155
670.483992391656 7113.00231744154
670.841322419961 7112.83525812675
670.510936195097 7112.30749749931
670.776444190992 7112.46959380727
671.026506159321 7111.81936037394
669.927956685144 7111.65183125084
670.185688174911 7111.03820024455
669.650422744453 7110.63777479243
669.517881291703 7111.02746753676
669.239917915596 7111.03644117225
668.190088470624 7111.07061282233
666.504729992497 7109.93324422642
666.544406646251 7109.41933445186
665.748305171021 7108.95408432083
665.238596905968 7109.07961312349
664.867236067881 7108.43896421962
664.442032356606 7108.44465862718
664.568607128974 7108.16915428941
664.0638659257 7108.0811477473
664.243630226367 7107.89283911188
663.853450627018 7108.07072293257
663.921158377776 7107.69948644395
663.274563352542 7107.37349943282
663.356776439951 7106.99303607629
663.061816704959 7107.18736465381
663.06689240149 7106.7442588372
662.762742109206 7106.807901051
662.900531377575 7106.02358708364
662.641065659048 7106.28738358099
661.600096199323 7106.0276189564
661.182923382294 7106.04465259751
660.926473511119 7105.58186793697
660.864969417512 7105.66356864942
660.361684507612 7106.51936921045
659.932106737111 7106.635394531
659.247175947 7105.43931511413
658.270014636025 7106.38481536091
658.193210449242 7105.02791089517
657.878342509302 7105.1923576518
657.744902284331 7104.8999899083
657.061027168733 7104.73302284537
656.252710363759 7104.29184240048
655.938173382339 7105.19820819296
655.523940825775 7105.28405291809
654.007237134403 7105.38137979954
653.452942468167 7104.21096108129
651.945477722103 7102.83886275649
651.209451266145 7103.4395533369
651.306320954912 7102.95333665451
650.898005924334 7102.25716072762
651.190910833949 7101.88289309558
650.496760133904 7100.8799613013
649.876371171886 7100.91475605234
650.368551101276 7100.01581485801
650.75483822122 7100.17476454581
650.765964445713 7099.71641272414
650.0118096198 7099.22663512798
650.193254525908 7098.93661231453
649.536441942271 7098.86900391369
649.406112634384 7098.36049614842
648.665048724453 7098.9411093487
647.848931124502 7098.30753509149
646.941116614778 7099.39321597786
646.906507616967 7098.6132278273
646.240642167655 7099.68644389461
645.845861483224 7099.82121995225
645.771781061731 7099.78968059658
645.565200596632 7098.71759087171
646.182339613355 7098.35299038281
646.007953841668 7098.01088303102
645.281455110759 7098.57666767885
644.661349696295 7098.5819195753
644.644401332792 7098.55798289974
644.733868705998 7098.46475608715
645.046153868279 7098.06222586527
644.326490106763 7097.22872099821
643.115350567102 7097.68995058803
642.074224076547 7099.83726234743
641.966057095217 7098.36434607255
641.828933839585 7098.2741775013
641.185471306185 7098.05438751547
640.764034236565 7098.06214758439
641.102717941466 7099.46587296436
640.592349343721 7098.8158473569
639.98676507347 7099.04474021494
639.677472593683 7098.31046695816
639.625678423115 7098.34856807283
639.256039685924 7100.10764761125
638.656369110475 7099.88787450379
638.400857241689 7100.6042440311
638.14570359668 7099.86803677759
637.708599242022 7099.69701399459
636.353199882977 7100.49409976769
637.285777264881 7101.28906043716
636.856971658959 7102.44354097564
636.209863367626 7102.44660161851
636.477614220149 7101.2453771127
635.307520349647 7100.3979781704
635.179576547285 7100.41316120396
634.974555965854 7100.5462325447
634.871741578062 7101.09036160489
635.021782552152 7101.92723420435
634.522711557455 7102.2391235046
634.582730073581 7102.88614945094
633.84989146252 7102.91505947105
633.515525342801 7102.4065933436
632.696092524229 7103.09683720174
632.470733917591 7102.44149746347
631.844256166833 7103.03062874242
630.920463295813 7102.78492683998
632.241098578947 7104.15238367695
631.034833318999 7104.08640350088
630.036348367794 7105.77691055007
628.87478739053 7106.57945492852
627.259804491009 7104.74533504787
627.041563392237 7104.89846459662
626.239970366785 7106.3052025303
627.465025137545 7107.77215638249
626.372022729216 7107.94167066477
625.9311574545 7108.36279617392
625.099656039145 7108.21386904746
624.866320316341 7110.36091262957
624.746112886157 7110.52170122498
623.52225345374 7111.12241036908
623.192816283926 7112.12835334037
622.389662783429 7112.4623670896
622.117678719969 7111.8466052776
623.156330469528 7111.50807174878
622.602488622108 7110.58620934552
622.138177774307 7110.52076143735
621.230176969637 7112.58041956228
621.175001223391 7111.44067469284
620.691645075899 7111.22590386509
619.539685476855 7111.84038966264
619.170858956307 7113.99937800837
618.398285216458 7113.36774848994
617.540268578597 7113.4893683121
616.942669508971 7114.57181863979
617.017757594057 7115.99014786877
616.965659958159 7116.08993763958
616.003821538102 7115.3397122447
615.665950867397 7115.72412608798
616.652408475826 7116.35535747381
616.790176083236 7117.90225989505
616.482899512687 7117.98322191392
615.840563799165 7116.68640809276
615.777347366668 7116.67456982561
614.515730589687 7117.29397789667
613.819030747091 7117.7012992987
613.585117322182 7118.6602385414
612.978705320941 7118.97774139388
613.511952688733 7119.93087328434
610.888701708059 7120.59145923254
610.203453788426 7120.09368013416
609.654122602288 7120.87652061084
608.53824766102 7121.08749560616
606.530017422809 7120.31973326535
605.999947959855 7121.06114740006
606.634085230324 7121.87175805105
605.931743043204 7122.90372337154
605.861216217352 7122.90463329215
604.753841578661 7121.73417963132
604.118289638228 7121.59837703284
605.262048569411 7120.461826318
602.767791942619 7117.45969678985
602.282326759067 7118.00932662104
603.419827487407 7119.40775156041
603.610323367863 7121.10540049799
603.32563820072 7121.6178397488
602.873826949616 7122.01784209362
600.721108017782 7122.64088100859
600.220299043999 7122.17691968622
598.918296756204 7122.39131925721
598.908179383536 7121.09195640059
599.728890298775 7119.62720407315
599.413466243189 7118.92526090516
597.244974819926 7120.58516618347
596.840650821702 7120.73908229125
596.284583312078 7120.95077752774
596.077379239214 7120.97279433387
594.388174802986 7119.91065441886
593.561251019398 7120.28214456646
592.757239845695 7120.10962179944
592.360001192619 7118.94023927326
592.226530738855 7118.85214546724
592.096157499518 7119.02932704898
591.93547566315 7121.26511070593
591.578252989895 7121.38807050361
590.837725672463 7119.16302934216
588.992419437542 7117.44641113365
588.867257649414 7118.07434060083
588.197417670078 7118.28212831805
587.920207615734 7116.89340352373
586.567317253706 7119.21350416362
585.073431142575 7117.57055912334
584.788014627345 7118.36171521585
585.852644034576 7120.97704650304
584.906292920051 7121.468009775
583.63402832085 7121.0568535442
582.866938729001 7121.26704280985
582.074324868075 7120.87397402249
581.793187453112 7120.24646111503
582.396390373168 7120.27906297429
582.887844862318 7119.33723159832
583.574928671675 7119.26762566322
583.682235432674 7119.9828549364
584.454655157044 7119.38582405295
583.811149939173 7117.99813233303
582.900527465331 7116.80741347008
582.52557028445 7116.74610775815
581.762312765228 7115.31440773189
580.720712358689 7116.13243816713
580.601370527625 7116.83727724709
579.223358890702 7117.26152001758
579.043924732667 7117.7459027369
578.156763070474 7117.77703174381
577.615488131934 7117.35576537382
576.626887795355 7118.86987695939
576.448426197535 7120.07199462172
574.892824083138 7120.75412089863
574.527549227305 7119.93220266094
574.830091275416 7118.4181858574
573.205769549749 7119.39689907137
572.343734181463 7118.38129822154
570.142175183161 7117.99507479046
568.197867466125 7116.54480579682
567.793125844242 7115.18465743116
566.803542856628 7114.8755403687
567.437670242727 7113.22023686368
566.998700900192 7113.14654592566
566.749828723644 7112.15393904055
567.331954112917 7111.37551202301
567.455223848466 7110.42402389593
566.669980972617 7110.56267074488
566.586992986208 7110.22034520998
567.770406842649 7110.18878679693
567.620443751452 7109.19687638396
567.110608510346 7109.84508994261
566.72918689789 7109.24184748181
565.895186606487 7109.6810565678
564.713273802599 7110.94191873028
564.016376703321 7111.16487419683
563.886056263202 7111.92115542689
563.283600765393 7111.71324014497
563.149586851794 7111.80458542936
563.85586916991 7113.67106866355
562.853706827345 7115.28600310017
560.060381308299 7117.15075800735
559.681006411128 7117.78556502065
559.209805908799 7117.60002177839
559.155240088341 7116.89155659865
559.045404069168 7116.8854404043
559.009366975917 7116.90400057033
558.180514851586 7117.33110223901
557.984516747355 7117.35766359507
556.657022051745 7117.42801344491
556.039653987118 7118.49283733466
555.008864169448 7119.33064925814
555.064188218194 7119.78993480072
555.682148221687 7120.22372761617
555.579455642017 7120.3282086012
554.59164933704 7120.66653418327
554.115240735303 7120.08243851808
554.062114634796 7121.20587265029
553.178805095062 7121.15704894904
552.883892723843 7121.84624467253
552.309617214905 7121.52987802732
552.422251392352 7120.39024945076
551.821793413886 7120.74725989469
552.031684082601 7121.25513164684
551.023769719895 7121.22483968838
550.626904833525 7121.21294129136
550.013361325209 7121.58652949631
549.563079945244 7120.67087992573
548.675224768164 7121.32462236592
547.842142124395 7120.81589166851
547.781500641174 7120.77885935032
545.158361926864 7119.83198418634
545.063762459505 7119.87254976095
544.538525419128 7121.68461808629
544.502015040991 7121.8675684605
543.696197559002 7123.51965721497
542.857151738291 7123.82622232962
540.860657342878 7121.80112024292
540.806778501363 7119.54010706048
541.683723896593 7118.93052935595
541.998305259865 7118.91647626992
543.287318577813 7119.6263993207
544.484142446904 7119.59287039985
544.921163277592 7119.29069177894
544.71049137221 7118.10032016899
544.333955959929 7117.61323770666
543.665333949833 7117.24793441417
541.348362670357 7116.5295406244
540.267971623898 7116.45189485534
537.172641859511 7117.27272042651
535.908052552746 7115.5292609884
535.418216374936 7114.21486280412
535.386092283292 7114.12875178087
534.276623896999 7112.85452742393
535.187002507827 7110.25930589235
534.900146736209 7109.75676095826
534.273610846276 7109.23779090298
532.713853438629 7108.39936117013
532.1606877603 7107.90293166234
531.248939227659 7106.07071127331
530.035468959734 7104.20012076617
529.81273320798 7103.85679265946
529.457389961148 7103.60983708418
526.798890449482 7101.76165570263
528.450100934296 7097.86639183348
528.118010317555 7097.17742940098
526.738428818997 7096.62775190013
525.421743579184 7097.00960236156
525.308890143727 7097.15081332968
525.330527858433 7098.8486708618
524.134141464041 7099.74002341177
520.650987541122 7099.07913779068
519.733098524306 7098.57070012402
518.80408823113 7097.91990242534
517.379299428218 7097.01256406814
516.763556240953 7094.75368175648
516.07890239984 7094.26036938191
515.811140102601 7094.41534859314
515.315149024032 7094.7023860119
513.673681214974 7097.44872505386
513.083299091097 7097.47723970319
512.068585123018 7095.62879886363
511.782611620594 7093.51638630826
510.888253591187 7092.66656430872
510.071045480328 7092.30966623837
509.987256675841 7092.29315007283
509.068356021663 7092.76383528466
509.181305627653 7096.45111582004
506.495338353086 7098.41406368619
505.818440070456 7098.36695101036
505.620767739249 7097.49050228375
506.811902986133 7094.5975289091
506.22319476361 7093.37633671098
505.526380255634 7093.02862941593
504.670348359158 7094.45596064477
503.071825041117 7095.03168852751
502.978068924977 7095.12876908555
502.729430526858 7096.67166569489
502.512332179077 7097.08762966993
501.031558252056 7098.17356403304
500.852590541014 7098.27648057952
499.95748735023 7098.79142591199
494.492443465549 7097.18483252885
493.724459724279 7097.38281618164
492.010954962237 7099.03629354509
491.636279926356 7098.86080023402
491.177623208858 7096.89749418883
490.565017461697 7096.63043849275
490.643049512715 7095.63142513925
489.831340428825 7094.8904639019
489.524473577169 7093.80962456736
489.058878055761 7093.96204226566
487.796328483202 7093.35096903196
486.360025795215 7093.33766269397
486.222423052183 7092.62331184724
485.631611791683 7092.65755595869
485.056768236432 7093.34333186275
483.64515562046 7092.90819954596
483.649742110369 7092.02119984947
483.04791509154 7092.01215045378
481.855444126258 7091.13943146943
480.65634473071 7090.8574374599
479.704963067653 7091.20976209338
479.2020199904 7091.39597567876
478.424059142328 7089.52525171042
477.631813853301 7088.7353983463
475.744998081067 7088.33280238407
475.512547805212 7087.72994554091
474.890930914466 7087.42394305487
474.443131174009 7086.32928303536
474.468419131944 7086.11478512883
474.921642571064 7085.69925263097
474.764963657479 7085.44068345263
473.87697855914 7083.97488579447
474.503542080441 7082.86032670521
474.795271084074 7082.61248037566
472.996583919391 7081.50997144748
472.962309737558 7081.48310393433
472.250017249843 7081.0442755948
472.481597915891 7079.77257853283
471.159523559893 7079.97555872417
470.845178456835 7079.5124320645
471.319685329057 7078.39752199758
470.307508069915 7077.82780684305
470.21167876342 7077.77383979716
470.358625614507 7077.47487235473
470.921149216702 7075.87142226521
472.631436667365 7074.89929960312
472.05612277802 7073.98170988133
472.30059843909 7073.52778615467
472.935585894761 7073.65767441166
473.308793065919 7073.23953541129
474.687165472806 7072.95947823986
474.031212187145 7072.15659870445
474.991348834627 7071.76013579955
473.434661230832 7070.86483473217
473.968495448103 7069.89339861397
473.237843584549 7069.95077794289
472.671772516656 7069.23747422845
473.218274126124 7068.87621986585
472.896648254347 7068.36583425094
473.791921637554 7068.08435377401
473.503734317215 7067.49092502189
473.894082087455 7067.44779445118
474.400313583199 7066.67096089897
474.955539715245 7066.60729897279
475.393376334161 7064.63403501544
476.13543679969 7064.50761266595
476.037121395886 7063.91585273419
477.714485577148 7063.29768177363
477.102124610981 7062.79996391761
477.224829576079 7062.039645477
478.395397811374 7061.22813138371
477.63380870626 7060.46369840751
477.372764026618 7059.44396592817
477.693273177916 7058.58467981456
476.326110759072 7057.34524854247
477.240748042937 7056.07385430867
476.808934444254 7056.20069013783
476.329145260458 7055.72482631074
476.178305456742 7054.70135837824
474.258870189141 7054.98091279262
473.385833389844 7053.62480314991
472.376513189355 7053.81792193892
472.594751574621 7053.3250410233
471.865786052127 7053.11963151928
471.799577355418 7051.8563518948
469.567687054664 7051.72196610368
469.044550390079 7052.07561482876
467.781784999073 7051.522578823
467.281339756029 7052.3346189598
467.027791661667 7052.54237021854
466.650720046427 7052.50425405865
464.860386281574 7052.04201539576
463.670893433986 7051.33266577495
462.036499237794 7051.22544408338
461.06977892846 7050.73288553216
459.617844743052 7049.36823125077
460.913673463612 7048.33605723633
460.905608074921 7046.92470863612
460.344300330884 7045.52130159024
459.073169691611 7044.81161623128
459.502521276586 7046.6585242447
456.692747603629 7048.03344826544
456.265843453596 7050.34820513665
454.654236745986 7051.81323664819
454.744462429373 7053.28444700839
453.793180948307 7054.77785355224
453.396015665246 7055.34025331125
452.683438388794 7055.62365744298
451.612976039682 7055.25527567623
451.810503105744 7056.43808283204
451.131175916483 7057.1410206887
450.789558133851 7058.91997581785
449.062608363886 7059.56503520208
447.211458631217 7058.59354960856
441.809076171965 7058.72867691188
440.461397347281 7059.25763863077
438.754589093204 7058.72185152315
437.214721182622 7058.91320855588
435.655794052602 7060.37796245083
433.767574099114 7061.45209117058
430.790998156565 7059.51416912558
429.852009636703 7059.72560953861
426.894178932405 7060.39182011572
421.319524829646 7058.77302531658
420.597469183005 7058.89672825516
420.071236818057 7059.05327946671
418.480399533982 7059.81680648983
417.985030263498 7059.5687499946
415.987304533992 7058.13641848107
414.859117268415 7058.4145859053
413.167447191686 7057.58021698161
413.022891737004 7057.54434006468
412.412147099074 7057.88021015026
411.936992978699 7059.08139679291
410.409492543401 7059.68105123278
407.567090085543 7059.21056354864
405.708726907885 7060.79706516639
404.411265987396 7060.31812435544
403.234632075225 7061.04666709508
402.207926552061 7060.91428803384
401.880089920679 7061.2663251798
399.289453690279 7061.17448544614
398.869498883649 7062.15498743349
398.372385070852 7062.41550410492
398.278648241494 7063.14316335304
397.395564036963 7063.35588712965
397.117379413963 7063.99568701988
395.650202529427 7064.59705954274
394.875678141247 7065.3455856843
394.372393190895 7065.13161838855
393.93703415318 7065.82651854154
392.652247934098 7065.55588359504
392.510711644621 7065.61324962344
391.58562339331 7067.4498224405
391.054979304272 7067.04078185003
390.88984130874 7067.32439722222
390.664127798629 7067.9412557055
390.550613842292 7070.09898479972
390.399826901117 7070.37616351596
389.139663250968 7071.11392444711
387.70984046097 7071.03605642336
387.457646283282 7071.09655348974
386.963840301728 7071.71225847407
385.928427560419 7071.32174729246
384.598345593817 7071.53741681162
381.792718121106 7074.44405361705
381.308319299242 7074.35250026889
379.964970346848 7072.81290107164
378.349089446231 7072.1363065652
376.15728348355 7072.42226315148
375.49131314598 7073.31092452735
374.93202410029 7073.3173600856
374.05283571507 7073.3275571726
372.943438914279 7072.49651454643
372.121324765364 7072.45673765782
371.959880841292 7072.91153547063
369.883223923099 7074.84573758132
368.042458045126 7074.83254057899
366.750437859655 7074.57147038271
366.196658043024 7075.51620962977
365.089421129915 7074.72927082412
363.661202099228 7075.6713647002
362.732205318266 7074.79298865742
361.676929938703 7075.36176052436
360.951757452648 7075.83306325669
360.283777640249 7076.6909082642
360.095482879394 7076.12844601943
358.230616198756 7075.04497738707
357.83363664343 7074.96042037184
356.029011488151 7074.78498489137
355.130225344242 7074.6976262434
354.303889834699 7074.77643780809
353.923820678157 7075.02175677384
353.871366474213 7075.1004030754
352.740261054477 7076.79757033205
350.787043731424 7076.93215857554
348.108267721799 7079.05157982207
346.502012912851 7078.65750366391
344.881616549687 7077.7913565548
344.467538314693 7078.19446263447
343.919864367128 7077.89843981419
342.519812900393 7078.13870094119
341.020878321932 7077.3346558234
340.984127573019 7077.31490439326
340.280546055881 7077.47138054782
339.575361516789 7077.62813776492
339.037686435868 7077.91510934253
338.860295398934 7078.06738233744
338.563456569163 7078.72451466706
338.300988885746 7079.49819270531
337.038105325887 7079.97156065121
336.794454742955 7080.60338855443
335.891091190427 7081.07554723952
334.586878343193 7081.75716703263
334.536333155328 7081.78360068804
332.505441315246 7084.16925755272
330.347743254304 7083.67089297686
330.105396524715 7083.61494542261
329.496131207453 7083.86529996072
328.493228666554 7083.597667074
327.805811874787 7084.58883027864
326.584054265778 7085.25515570802
326.169073450369 7084.8837988808
325.196037174091 7084.96518353322
324.408362178991 7084.01342715909
323.933399962175 7084.17099134726
322.788073237454 7084.55088015086
321.286003827835 7084.03822207212
320.543959459422 7084.32861386174
319.508453896927 7084.73387951733
318.911043762159 7084.86141649121
317.815844708447 7084.79146545533
316.136453071416 7084.43937262985
315.584232477156 7084.90259333132
313.26282477832 7083.22580165123
312.617257986027 7083.02749264766
311.926230142378 7083.08753405086
311.012531174821 7083.04128029727
309.582911613135 7083.09153399844
308.739008835905 7083.51897784848
307.756735695932 7082.92375546501
307.270410252198 7082.84962697987
306.689129283898 7082.8096066648
305.385987100072 7082.7199744184
301.800521324954 7084.31325943232
301.382030180883 7084.26371802919
297.6813082175 7081.78909568292
295.802715169393 7080.53285326144
292.45492610921 7079.59877701248
291.449246474351 7079.37871070235
291.062600276213 7080.19003820047
290.425228267873 7080.07958640561
289.739899047121 7080.35223462364
289.538665278737 7080.86982137594
288.033976590072 7081.1214727656
287.198650903879 7081.8818072118
286.924216595042 7082.78142795336
286.405836412195 7082.98076146169
285.859280966 7084.25136871904
285.084530471248 7084.41554381864
284.348596913153 7083.64985814179
284.175343315083 7083.59271130727
283.521189099496 7083.94392684528
281.996424381861 7084.39105273575
280.659284344222 7085.92008005414
279.889406863847 7085.9466093218
279.720517215317 7086.04211797788
277.267502411234 7087.77576015142
275.763782528369 7089.40015064369
275.13018011462 7089.23617641601
274.87256463518 7090.2440364558
274.128600157131 7090.4122590215
274.355845426171 7091.33342087423
272.93154926993 7093.44321968733
272.265384479015 7093.53051593316
272.202168581814 7094.94619373436
272.114395554051 7095.01158039778
269.702608368151 7093.49863640988
269.150087185806 7093.53434969256
268.30505003162 7094.08241948556
266.717193960818 7093.97529975363
266.646092798809 7094.58163723615
265.771649487925 7094.83123420242
265.731765189467 7094.76917997724
265.201368708961 7093.9440784089
264.62359494737 7094.57731984499
263.882082634791 7094.2661929862
262.708567542432 7095.33593700875
262.23441826801 7094.54495301993
261.746159403868 7094.8548302032
258.283376062177 7091.57854637899
257.995854731412 7091.45501867414
257.111471369371 7091.17315515011
256.248835736612 7090.89819643801
254.265735836 7089.28499566214
253.060142303409 7089.82644057845
252.591940576725 7089.50770594031
252.50889377278 7089.45124204493
250.686713422066 7088.37073095107
248.171166432918 7089.43641860584
245.222689999396 7089.38182686331
245.109879953332 7089.45643123244
245.03737916004 7089.60524413236
244.82304786212 7090.04527711121
243.306589605859 7091.21047733775
242.316908268832 7091.37083065072
241.616122361087 7093.38144095499
239.348519298601 7093.02929657913
238.2524950685 7093.1865057286
237.757652209042 7092.82328130065
235.927597264771 7093.59334846263
235.728182702014 7094.15743410002
236.51850863581 7093.99090721581
235.852249741884 7094.89242458431
234.937928332157 7095.68160536501
236.093734920921 7097.80086390472
235.037132057569 7098.69289281117
235.072045126236 7100.05236365837
234.346181385685 7100.26484818241
232.910411660529 7102.05358213408
232.176204400922 7103.31183039634
230.062141747441 7104.57097846238
229.352577887807 7106.04523147093
228.383217166164 7107.44982302642
227.673347440326 7107.11782043405
225.85782564582 7108.32689573506
225.713556657706 7109.36199688694
226.185786173885 7110.36234233987
226.007263361182 7111.75120707237
226.467619876232 7113.55010876103
227.251880275892 7114.12681124755
226.9728585907 7114.56534868399
226.91904029511 7115.25183818395
226.357309457033 7116.67772938825
225.485951235023 7116.98964394342
225.205928769938 7116.41583838398
224.596628147593 7117.18544854281
224.189991379617 7116.81181246555
224.264110181331 7117.6797910635
223.85298943322 7117.91893494224
223.453019249366 7117.38523553709
222.683221206213 7117.95909701426
222.596937204139 7118.6166292704
221.76639563861 7118.9630341243
222.121127322987 7119.55357133157
221.514133436677 7119.83286612279
