339  -4.4920915516 0.0011185401  -4.4245367114 0.0014409924  -4.3569818713 0.0018487638  -4.2894270311 0.0023627674  -4.2218721910 0.0030087808  -4.1543173509 0.0038185667  -4.0867625107 0.0048312629  -4.0192076706 0.0060951113  -3.9516528304 0.0076560217  -3.8840979903 0.0095551913  -3.8165431502 0.0118594029  -3.7489883100 0.0146506906  -3.6814334699 0.0180305852  -3.6138786297 0.0221259854  -3.5463237896 0.0270969939  -3.4787689495 0.0331474344  -3.4112141093 0.0405202676  -3.3436592692 0.0492202487  -3.2761044290 0.0593107721  -3.2085495889 0.0709193026  -3.1409947488 0.0841703763  -3.0734399086 0.0991838233  -3.0058850685 0.1160732155  -2.9383302283 0.1349446307  -2.8707753882 0.1558958146  -2.8032205481 0.1790158087  -2.7356657079 0.2043850974  -2.6681108678 0.2329865037  -2.6005560276 0.2633094322  -2.5330011875 0.2949577480  -2.4654463474 0.3278555820  -2.3978915072 0.3619566813  -2.3303366671 0.3965768667  -2.2627818269 0.4310621560  -2.1952269868 0.4646546624  -2.1276721467 0.4962459488  -2.0601173065 0.5254893332  -1.9925624664 0.5510348191  -1.9250076262 0.5721130935  -1.8574527861 0.5881678674  -1.7898979460 0.5986637005  -1.7223431058 0.6029114343  -1.6547882657 0.6004318008  -1.5872334255 0.5915801725  -1.5196785854 0.5766934178  -1.4521237453 0.5552281667  -1.3845689051 0.5283140276  -1.3170140650 0.4967598895  -1.2494592248 0.4615258646  -1.1819043847 0.4236109643  -1.1143495446 0.3837530242  -1.0467947044 0.3434020032  -0.9792398643 0.3033150586  -0.9116850241 0.2644053212  -0.8441301840 0.2273859543  -0.7765753439 0.1930599705  -0.7090205037 0.1619520447  -0.6414656636 0.1341133564  -0.5739108234 0.1094578655  -0.5063559833 0.0880730701  -0.4388011432 0.0698869172  -0.3712463030 0.0547067090  -0.3036914629 0.0422583584  -0.2361366227 0.0322216185  -0.1685817826 0.0242594051  -0.1010269425 0.0180325891  -0.0334721023 0.0132184641  0.0340827378 0.0095554719  0.1016375780 0.0068126583  0.1691924181 0.0047909262  0.2367472582 0.0033235777  0.3043020984 0.0022746824  0.3718569385 0.0015360642  0.4394117787 0.0010235728  0.5069666188 0.0006734241  0.5745214589 0.0004375738  0.6420762991 0.0002807982  0.7096311392 0.0001779530  0.7771859794 0.0001113709  0.8447408195 0.0000688305 
340  -0.2573616572 0.0005212682  -0.2156583081 0.0007309432  -0.1739549590 0.0010179678  -0.1322516100 0.0014085373  -0.0905482609 0.0019370575  -0.0488449118 0.0026485756  -0.0071415628 0.0036019184  0.0345617863 0.0048737458  0.0762651353 0.0065522305  0.1179684844 0.0087324968  0.1596718335 0.0115423318  0.2013751825 0.0151373204  0.2430785316 0.0197060347  0.2847818807 0.0254764402  0.3264852297 0.0327236678  0.3681885788 0.0417795160  0.4098919278 0.0530310931  0.4515952769 0.0667226879  0.4932986260 0.0831478001  0.5350019750 0.1026546692  0.5767053241 0.1255954206  0.6184086732 0.1523184435  0.6601120222 0.1831602431  0.7018153713 0.2184370977  0.7435187203 0.2584355546  0.7852220694 0.3030028932  0.8269254185 0.3517214333  0.8686287675 0.4042143642  0.9103321166 0.4599268928  0.9520354657 0.5181235393  0.9937388147 0.5778945570  1.0354421638 0.6381704787  1.0771455128 0.6976411041  1.1188488619 0.7545987006  1.1605522110 0.8076880779  1.2022555600 0.8556311893  1.2439589091 0.8970345280  1.2856622582 0.9298465319  1.3273656072 0.9538523258  1.3690689563 0.9682756102  1.4107723053 0.9726241634  1.4524756544 0.9663507543  1.4941790035 0.9497130227  1.5358823525 0.9237111579  1.5775857016 0.8889298745  1.6192890507 0.8465175655  1.6609923997 0.7977372013  1.7026957488 0.7441842522  1.7443990978 0.6872048614  1.7861024469 0.6282661397  1.8278057960 0.5687834778  1.8695091450 0.5099426463  1.9112124941 0.4529578590  1.9529158431 0.3984281445  1.9946191922 0.3474103287  2.0363225413 0.3003084420  2.0780258903 0.2571576138  2.1197292394 0.2183044941  2.1614325885 0.1839883657  2.2031359375 0.1539042508  2.2448392866 0.1277345524  2.2865426356 0.1051546886  2.3282459847 0.0858373541  2.3699493338 0.0694570585  2.4116526828 0.0556946898  2.4533560319 0.0442922793  2.4950593810 0.0350470462  2.5367627300 0.0275865912  2.5784660791 0.0215907044  2.6201694281 0.0167940974  2.6618727772 0.0129767680  2.7035761263 0.0099562399  2.7452794753 0.0075812713  2.7869828244 0.0057268379  2.8286861735 0.0042990237  2.8703895225 0.0032107750  2.9120928716 0.0023852136  2.9537962206 0.0017620339  2.9954995697 0.0012940859  3.0372029188 0.0009446395 
341  0.5729144278 0.0008352804  0.6115334342 0.0011506454  0.6501524406 0.0015744616  0.6887714471 0.0021403434  0.7273904535 0.0028911795  0.7660094599 0.0038813813  0.8046284664 0.0051796052  0.8432474728 0.0068720375  0.8818664792 0.0090562267  0.9204854857 0.0118382464  0.9591044921 0.0153557803  0.9977234985 0.0197730838  1.0363425050 0.0252853231  1.0749615114 0.0321238633  1.1135805178 0.0405625987  1.1521995243 0.0509255925  1.1908185307 0.0635822326  1.2294375371 0.0787341870  1.2680565436 0.0966328540  1.3066755500 0.1175820250  1.3452945564 0.1418837052  1.3839135629 0.1698323229  1.4225325693 0.2017089678  1.4611515757 0.2377759248  1.4997705822 0.2782717717  1.5383895886 0.3233919948  1.5770085950 0.3726171809  1.6156276015 0.4255529554  1.6542466079 0.4821346029  1.6928656143 0.5415448325  1.7314846208 0.6030049167  1.7701036272 0.6653622247  1.8087226336 0.7275589427  1.8473416401 0.7882332356  1.8859606465 0.8458491323  1.9245796529 0.8989736741  1.9631986594 0.9460497677  2.0018176658 0.9856277278  2.0404366722 1.0164900012  2.0790556787 1.0375387977  2.1176746851 1.0479388002  2.1562936915 1.0472570629  2.1949126980 1.0353380710  2.2335317044 1.0127136794  2.2721507108 0.9796751308  2.3107697173 0.9374114498  2.3493887237 0.8871514749  2.3880077301 0.8303718283  2.4266267366 0.7686981634  2.4652457430 0.7038242944  2.5038647494 0.6373526916  2.5424837559 0.5709151180  2.5811027623 0.5058741342  2.6197217687 0.4434819005  2.6583407752 0.3845734938  2.6969597816 0.3300342388  2.7355787880 0.2804105159  2.7741977945 0.2359427055  2.8128168009 0.1966002862  2.8514358073 0.1622229145  2.8900548138 0.1325488547  2.9286738202 0.1072409733  2.9672928266 0.0859115916  3.0059118331 0.0681450469  3.0445308395 0.0535172267  3.0831498459 0.0416481635  3.1217688524 0.0321996827  3.1603878588 0.0247272896  3.1990068652 0.0188536624  3.2376258717 0.0142670546  3.2762448781 0.0107106889  3.3148638845 0.0079738870  3.3534828910 0.0058846066  3.3921018974 0.0043032507  3.4307209038 0.0031257085  3.4693399103 0.0022585249  3.5079589167 0.0016228464  3.5465779231 0.0011591978  3.5851969296 0.0008228426  3.6238159360 0.0005802386 
342  0.4347645560 0.0007250599  0.4767655431 0.0010101699  0.5187665302 0.0013976135  0.5607675173 0.0019204548  0.6027685044 0.0026211851  0.6447694915 0.0035540222  0.6867704787 0.0047876641  0.7287714658 0.0064085615  0.7707724529 0.0085160555  0.8127734400 0.0112193242  0.8547744271 0.0146566446  0.8967754142 0.0189905783  0.9387764013 0.0244103335  0.9807773884 0.0311341671  1.0227783755 0.0394116784  1.0647793627 0.0495259563  1.1067803498 0.0617864819  1.1487813369 0.0763928138  1.1907823240 0.0935826627  1.2327833111 0.1136290675  1.2747842982 0.1368049916  1.3167852853 0.1633804937  1.3587862724 0.1935960549  1.4007872595 0.2273186904  1.4427882467 0.2644786530  1.4847892338 0.3050495156  1.5267902209 0.3488855095  1.5687912080 0.3957057744  1.6107921951 0.4449958032  1.6527931822 0.4960510143  1.6947941693 0.5483361136  1.7367951564 0.6011967830  1.7787961435 0.6536202198  1.8207971307 0.7047323867  1.8627981178 0.7535648486  1.9047991049 0.7990524694  1.9468000920 0.8401919976  1.9888010791 0.8759479138  2.0308020662 0.9052458262  2.0728030533 0.9273114462  2.1148040404 0.9412106769  2.1568050275 0.9464209235  2.1988060147 0.9422934762  2.2408070018 0.9287955000  2.2828079889 0.9060366525  2.3248089760 0.8744665282  2.3668099631 0.8344584156  2.4088109502 0.7869634460  2.4508119373 0.7337234389  2.4928129244 0.6765473297  2.5348139115 0.6153689297  2.5768148987 0.5525459363  2.6188158858 0.4902602661  2.6608168729 0.4298246687  2.7028178600 0.3713893133  2.7448188471 0.3167169914  2.7868198342 0.2666600684  2.8288208213 0.2217443320  2.8708218084 0.1820328907  2.9128227955 0.1474641497  2.9548237827 0.1178646457  2.9968247698 0.0929313935  3.0388257569 0.0722677287  3.0808267440 0.0554179804  3.1228277311 0.0418988969  3.1648287182 0.0312464429  3.2068297053 0.0230309189  3.2488306924 0.0167825445  3.2908316795 0.0120920930  3.3328326666 0.0086159576  3.3748336538 0.0060719095  3.4168346409 0.0042328022  3.4588356280 0.0029192606  3.5008366151 0.0019921300  3.5428376022 0.0013442872  3.5848385893 0.0008968633  3.6268395764 0.0005918389  3.6688405635 0.0003864624  3.7108415506 0.0002498162  3.7528425378 0.0001599289 
343  -1.5602921273 0.0005464594  -1.5171677973 0.0007700486  -1.4740434672 0.0010768715  -1.4309191372 0.0014948934  -1.3877948071 0.0020604980  -1.3446704771 0.0028207522  -1.3015461470 0.0038362196  -1.2584218169 0.0051844524  -1.2152974869 0.0069559416  -1.1721731568 0.0092511992  -1.1290488268 0.0121996571  -1.0859244967 0.0159562554  -1.0428001667 0.0207049592  -0.9996758366 0.0266626986  -0.9565515065 0.0340836761  -0.9134271765 0.0432640965  -0.8703028464 0.0545383705  -0.8271785164 0.0681412560  -0.7840541863 0.0843439034  -0.7409298563 0.1034536155  -0.6978055262 0.1257763233  -0.6546811962 0.1516094222  -0.6115568661 0.1812342998  -0.5684325360 0.2149088648  -0.5253082060 0.2528590135  -0.4821838759 0.2948627035  -0.4390595459 0.3404804459  -0.3959352158 0.3893721722  -0.3528108858 0.4410700032  -0.3096865557 0.4949820940  -0.2665622257 0.5504023534  -0.2234378956 0.6064069628  -0.1803135655 0.6617242227  -0.1371892355 0.7152647618  -0.0940649054 0.7654633183  -0.0509405754 0.8110190088  -0.0078162453 0.8506896120  0.0353080847 0.8833965019  0.0784324148 0.9082129317  0.1215567449 0.9244129597  0.1646810749 0.9315144250  0.2078054050 0.9289603266  0.2509297350 0.9165844504  0.2940540651 0.8951350768  0.3371783951 0.8652689417  0.3803027252 0.8278769304  0.4234270552 0.7836628168  0.4665513853 0.7339242256  0.5096757154 0.6803039817  0.5528000454 0.6240415259  0.5959243755 0.5664077676  0.6390487055 0.5087638570  0.6821730356 0.4521388350  0.7252973656 0.3976321177  0.7684216957 0.3461488820  0.8115460257 0.2983068630  0.8546703558 0.2545243838  0.8977946859 0.2149988295  0.9409190159 0.1797715040  0.9840433460 0.1488005574  1.0271676760 0.1219294072  1.0702920061 0.0989131003  1.1134163361 0.0794441390  1.1565406662 0.0631762517  1.1996649963 0.0497451841  1.2427893263 0.0387988330  1.2859136564 0.0300043416  1.3290379864 0.0230039244  1.3721623165 0.0174820261  1.4152866465 0.0131665867  1.4584109766 0.0098257533  1.5015353066 0.0072642256  1.5446596367 0.0053194070  1.5877839668 0.0038575793  1.6309082968 0.0027748025  1.6740326269 0.0019816545  1.7171569569 0.0014047498  1.7602812870 0.0009881927  1.8034056170 0.0006896878  1.8465299471 0.0004774502 
344  -2.2000388835 0.0006663271  -2.1536758715 0.0009190775  -2.1073128596 0.0012591057  -2.0609498476 0.0017137878  -2.0145868357 0.0023183345  -1.9682238237 0.0031178755  -1.9218608118 0.0041700806  -1.8754977998 0.0055484616  -1.8291347879 0.0073357712  -1.7827717759 0.0096196512  -1.7364087639 0.0125160478  -1.6900457520 0.0161634115  -1.6436827400 0.0207262327  -1.5973197281 0.0263993249  -1.5509567161 0.0334128851  -1.5045937042 0.0420385214  -1.4582306922 0.0525850628  -1.4118676803 0.0652273594  -1.3655046683 0.0801855187  -1.3191416564 0.0977273162  -1.2727786444 0.1181258711  -1.2264156324 0.1416570643  -1.1800526205 0.1685973524  -1.1336896085 0.1992221862  -1.0873265966 0.2338034048  -1.0409635846 0.2720767769  -0.9946005727 0.3135722299  -0.9482375607 0.3580309967  -0.9018745488 0.4051091088  -0.8555115368 0.4543841483  -0.8091485248 0.5053553446  -0.7627855129 0.5569268851  -0.7164225009 0.6081193825  -0.6700594890 0.6578682302  -0.6236964770 0.7048053463  -0.5773334651 0.7478647607  -0.5309704531 0.7858669593  -0.4846074412 0.8175769527  -0.4382444292 0.8421004684  -0.3918814173 0.8587266606  -0.3455184053 0.8669655968  -0.2991553933 0.8661886707  -0.2527923814 0.8562237230  -0.2064293694 0.8375850746  -0.1600663575 0.8109010315  -0.1137033455 0.7770238685  -0.0673403336 0.7365805968  -0.0209773216 0.6904746046  0.0253856903 0.6405057797  0.0717487023 0.5878153329  0.1181117142 0.5335695167  0.1644747262 0.4791050147  0.2108377382 0.4254950245  0.2572007501 0.3738400866  0.3035637621 0.3249188668  0.3499267740 0.2793290534  0.3962897860 0.2375001275  0.4426527979 0.1997224388  0.4890158099 0.1661452724  0.5353788218 0.1367399398  0.5817418338 0.1113517361  0.6281048458 0.0897306383  0.6744678577 0.0715607068  0.7208308697 0.0564867424  0.7671938816 0.0441371640  0.8135568936 0.0341371492  0.8599199055 0.0261249474  0.9062829175 0.0197852598  0.9526459294 0.0148304841  0.9990089414 0.0110043708  1.0453719533 0.0080842643  1.0917349653 0.0058809877  1.1380979773 0.0042370501  1.1844609892 0.0030237816  1.2308240012 0.0021381849  1.2771870131 0.0014982670  1.3235500251 0.0010402880  1.3699130370 0.0007156651  1.4162760490 0.0004877859  1.4626390609 0.0003293694 
345  -2.3900458535 0.0006752968  -2.3430562656 0.0009294845  -2.2960666778 0.0012707435  -2.2490770900 0.0017261941  -2.2020875022 0.0023306940  -2.1550979143 0.0031289064  -2.1081083265 0.0041779130  -2.0611187387 0.0055505185  -2.0141291508 0.0073282629  -1.9671395630 0.0095967809  -1.9201499752 0.0124699686  -1.8731603874 0.0160837962  -1.8261707995 0.0205998168  -1.7791812117 0.0262094509  -1.7321916239 0.0331390789  -1.6852020361 0.0416561439  -1.6382124482 0.0520649368  -1.5912228604 0.0645333659  -1.5442332726 0.0792754460  -1.4972436848 0.0965539369  -1.4502540969 0.1166379045  -1.4032645091 0.1398007086  -1.3562749213 0.1663184739  -1.3092853335 0.1964692456  -1.2622957456 0.2305311502  -1.2153061578 0.2682376817  -1.1683165700 0.3091133129  -1.1213269822 0.3529011164  -1.0743373943 0.3992596314  -1.0273478065 0.4477694550  -0.9803582187 0.4979428430  -0.9333686309 0.5487927448  -0.8863790430 0.5992760443  -0.8393894552 0.6483884106  -0.7923998674 0.6947462802  -0.7454102796 0.7372580935  -0.6984206917 0.7748278948  -0.6514311039 0.8062171831  -0.6044415161 0.8305232882  -0.5574519283 0.8470415166  -0.5104623404 0.8552849959  -0.4634727526 0.8548069643  -0.4164831648 0.8451077200  -0.3694935769 0.8268519498  -0.3225039891 0.8006488524  -0.2755144013 0.7673297512  -0.2285248135 0.7274970982  -0.1815352256 0.6820436309  -0.1345456378 0.6327417128  -0.0875560500 0.5807120820  -0.0405664622 0.5271125364  0.0064231257 0.4732881731  0.0534127135 0.4203059759  0.1004023013 0.3691959560  0.1473918891 0.3208041783  0.1943814770 0.2757416397  0.2413710648 0.2344398825  0.2883606526 0.1971545345  0.3353502404 0.1639954145  0.3823398283 0.1349386907  0.4293294161 0.1098376923  0.4763190039 0.0884518041  0.5233085917 0.0704746044  0.5702981796 0.0555596527  0.6172877674 0.0433428624  0.6642773552 0.0334589486  0.7112669430 0.0255571430  0.7582565309 0.0193186640  0.8052461187 0.0144534809  0.8522357065 0.0107044462  0.8992252943 0.0078490689  0.9462148822 0.0056990187  0.9932044700 0.0040980365  1.0401940578 0.0029188423  1.0871836456 0.0020592184  1.1341732335 0.0014388667  1.1811628213 0.0009957740  1.2281524091 0.0006825253  1.2751419970 0.0004633298  1.3221315848 0.0003115092 
346  -2.5213260290 0.0006471498  -2.4739731685 0.0008953791  -2.4266203081 0.0012300566  -2.3792674476 0.0016783702  -2.3319145872 0.0022752210  -2.2845617267 0.0030652167  -2.2372088663 0.0041051511  -2.1898560058 0.0054670880  -2.1425031454 0.0072329939  -2.0951502849 0.0094911361  -2.0477974245 0.0123562498  -2.0004445640 0.0159647504  -1.9530917036 0.0204777945  -1.9057388431 0.0260848551  -1.8583859827 0.0330077933  -1.8110331222 0.0415055314  -1.7636802618 0.0518696401  -1.7163274013 0.0642771964  -1.6689745409 0.0789466115  -1.6216216804 0.0961385390  -1.5742688199 0.1161190770  -1.5269159595 0.1391573801  -1.4795630990 0.1655236680  -1.4322102386 0.1954878306  -1.3848573781 0.2293170599  -1.3375045177 0.2667591566  -1.2901516572 0.3073429716  -1.2427987968 0.3507822597  -1.1954459363 0.3966904518  -1.1480930759 0.4445852694  -1.1007402154 0.4938976863  -1.0533873550 0.5439742616  -1.0060344945 0.5938016858  -0.9586816341 0.6424925795  -0.9113287736 0.6882829727  -0.8639759132 0.7301600856  -0.8166230527 0.7671871142  -0.7692701923 0.7983485291  -0.7219173318 0.8225146837  -0.6745644714 0.8389802482  -0.6272116109 0.8472600825  -0.5798587504 0.8470695632  -0.5325058900 0.8378976641  -0.4851530295 0.8201725619  -0.4378001691 0.7944846621  -0.3904473086 0.7616783383  -0.3430944482 0.7224938190  -0.2957415877 0.6777285639  -0.2483887273 0.6289547249  -0.2010358668 0.5774617100  -0.1536830064 0.5244303951  -0.1063301459 0.4710405985  -0.0589772855 0.4184478414  -0.0116244250 0.3676566712  0.0357284354 0.3194335180  0.0830812959 0.2744909211  0.1304341563 0.2333229735  0.1777870168 0.1961857495  0.2251398772 0.1631465515  0.2724927377 0.1341745243  0.3198455981 0.1091253155  0.3671984586 0.0877658976  0.4145513191 0.0697995271  0.4619041795 0.0548892268  0.5092570400 0.0426787070  0.5566099004 0.0328167035  0.6039627609 0.0249696478  0.6513156213 0.0188015899  0.6986684818 0.0140104631  0.7460213422 0.0103323048  0.7933742027 0.0075411885  0.8407270631 0.0054474255  0.8880799236 0.0038945992  0.9354327840 0.0027559072  0.9827856445 0.0019299587  1.0301385049 0.0013375625  1.0774913654 0.0009175177  1.1248442258 0.0006230183  1.1721970863 0.0004188175  1.2195499467 0.0002787649 
347  -3.4738188382 0.0009485348  -3.4196153740 0.0012541485  -3.3654119098 0.0016500409  -3.3112084456 0.0021610197  -3.2570049814 0.0028184423  -3.2028015172 0.0036619648  -3.1485980530 0.0047417858  -3.0943945888 0.0061215390  -3.0401911247 0.0078661967  -2.9859876605 0.0100361712  -2.9317841963 0.0127211558  -2.8775807321 0.0160291259  -2.8233772679 0.0200903437  -2.7691738037 0.0250627463  -2.7149703395 0.0311388962  -2.6607668753 0.0385549848  -2.6065634111 0.0475861213  -2.5523599469 0.0583047821  -2.4981564827 0.0708449993  -2.4439530186 0.0854077541  -2.3897495544 0.1022045911  -2.3355460902 0.1214592046  -2.2813426260 0.1434099580  -2.2271391618 0.1683135020  -2.1729356976 0.1964475993  -2.1187322334 0.2275528523  -2.0645287692 0.2613461871  -2.0103253050 0.2979675872  -1.9561218408 0.3373441908  -1.9019183766 0.3784608592  -1.8477149125 0.4212724464  -1.7935114483 0.4650595835  -1.7393079841 0.5086562519  -1.6851045199 0.5514696697  -1.6309010557 0.5925484354  -1.5766975915 0.6307016906  -1.5224941273 0.6650940939  -1.4682906631 0.6944756036  -1.4140871989 0.7179092128  -1.3598837347 0.7346149263  -1.3056802705 0.7440977264  -1.2514768064 0.7460811451  -1.1972733422 0.7401463713  -1.1430698780 0.7262410369  -1.0888664138 0.7050168391  -1.0346629496 0.6768124051  -0.9804594854 0.6426196981  -0.9262560212 0.6032719193  -0.8720525570 0.5599496747  -0.8178490928 0.5138240261  -0.7636456286 0.4660627208  -0.7094421644 0.4178511088  -0.6552387002 0.3703030514  -0.6010352361 0.3243580383  -0.5468317719 0.2807192308  -0.4926283077 0.2400562415  -0.4384248435 0.2029493178  -0.3842213793 0.1695960247  -0.3300179151 0.1399925779  -0.2758144509 0.1141576491  -0.2216109867 0.0919743219  -0.1674075225 0.0732218428  -0.1132040583 0.0576073777  -0.0590005941 0.0447950329  -0.0047971300 0.0344307771  0.0494063342 0.0261600405  0.1036097984 0.0196427581  0.1578132626 0.0145758367  0.2120167268 0.0106889421  0.2662201910 0.0077465689  0.3204236552 0.0055483101  0.3746271194 0.0039272808  0.4288305836 0.0027473015  0.4830340478 0.0018993703  0.5372375120 0.0012985500  0.5914409761 0.0008782274  0.6456444403 0.0005875342  0.6998479045 0.0003887905  0.7540513687 0.0002544679  0.8082548329 0.0001647267 
348  -3.0436762812 0.0008626751  -2.9915785648 0.0011533446  -2.9394808484 0.0015335683  -2.8873831319 0.0020288296  -2.8352854155 0.0026714844  -2.7831876991 0.0035025998  -2.7310899827 0.0045743080  -2.6789922662 0.0059528299  -2.6268945498 0.0077076644  -2.5747968334 0.0099058190  -2.5226991169 0.0126432678  -2.4706014005 0.0160352355  -2.4185036841 0.0202201371  -2.3664059677 0.0253647910  -2.3143082512 0.0316710611  -2.2622105348 0.0393843576  -2.2101128184 0.0487892071  -2.1580151019 0.0599822713  -2.1059173855 0.0731173068  -2.0538196691 0.0884103531  -2.0017219527 0.1060862871  -1.9496242362 0.1263793410  -1.8975265198 0.1495344171  -1.8454288034 0.1758093641  -1.7933310869 0.2054763877  -1.7412333705 0.2382747805  -1.6891356541 0.2738768973  -1.6370379377 0.3123243030  -1.5849402212 0.3535960993  -1.5328425048 0.3967225481  -1.4807447884 0.4415019550  -1.4286470719 0.4871959748  -1.3765493555 0.5325806944  -1.3244516391 0.5769780524  -1.2723539227 0.6194098121  -1.2202562062 0.6587733854  -1.1681584898 0.6940235189  -1.1160607734 0.7239124626  -1.0639630570 0.7475489835  -1.0118653405 0.7642054851  -0.9597676241 0.7733994757  -0.9076699077 0.7746356264  -0.8555721912 0.7676516496  -0.8034744748 0.7526421241  -0.7513767584 0.7299863938  -0.6992790420 0.7005634622  -0.6471813255 0.6648101499  -0.5950836091 0.6238222862  -0.5429858927 0.5789343281  -0.4908881762 0.5313425779  -0.4387904598 0.4820467290  -0.3866927434 0.4324289756  -0.3345950270 0.3834587451  -0.2824973105 0.3361936761  -0.2303995941 0.2912875883  -0.1783018777 0.2494866594  -0.1262041612 0.2112992008  -0.0741064448 0.1769375125  -0.0220087284 0.1464308651  0.0300889880 0.1197706687  0.0821867045 0.0968252926  0.1342844209 0.0773682941  0.1863821373 0.0611066458  0.2384798538 0.0477068183  0.2905775702 0.0368175093  0.3426752866 0.0280923866  0.3947730030 0.0212016258  0.4468707195 0.0158258701  0.4989684359 0.0116826127  0.5510661523 0.0085279052  0.6031638687 0.0061550388  0.6552615852 0.0043919898  0.7073593016 0.0030980613  0.7594570180 0.0021601167  0.8115547345 0.0014901101  0.8636524509 0.0010175927  0.9157501673 0.0006878877  0.9678478837 0.0004602803  1.0199456002 0.0003048330  1.0720433166 0.0001998065 
349  -2.4956648292 0.0007362630  -2.4457210256 0.0009989935  -2.3957772219 0.0013474475  -2.3458334182 0.0018073447  -2.2958896146 0.0024116293  -2.2459458109 0.0032024400  -2.1960020072 0.0042336293  -2.1460582036 0.0055739938  -2.0961143999 0.0072979851  -2.0461705962 0.0094801986  -1.9962267925 0.0122242476  -1.9462829889 0.0156545815  -1.8963391852 0.0199204800  -1.8463953815 0.0252012186  -1.7964515779 0.0317125435  -1.7465077742 0.0397148379  -1.6965639705 0.0495093349  -1.6466201669 0.0612272614  -1.5966763632 0.0750505596  -1.5467325595 0.0912169266  -1.4967887559 0.1099690260  -1.4468449522 0.1315527121  -1.3969011485 0.1562157290  -1.3469573449 0.1842070648  -1.2970135412 0.2157753402  -1.2470697375 0.2506730974  -1.1971259339 0.2885708742  -1.1471821302 0.3294499818  -1.0972383265 0.3732105295  -1.0472945229 0.4188666879  -0.9973507192 0.4660067321  -0.9474069155 0.5139790789  -0.8974631119 0.5614778979  -0.8475193082 0.6077337138  -0.7975755045 0.6516823833  -0.7476317009 0.6920642278  -0.6976878972 0.7279074597  -0.6477440935 0.7580232497  -0.5978002899 0.7814755304  -0.5478564862 0.7975607731  -0.4979126825 0.8058005874  -0.4479688789 0.8056485352  -0.3980250752 0.7971442362  -0.3480812715 0.7804194808  -0.2981374679 0.7560202161  -0.2481936642 0.7245259824  -0.1982498605 0.6869436931  -0.1483060569 0.6442365608  -0.0983622532 0.5976461440  -0.0484184495 0.5483815791  0.0015253542 0.4976592971  0.0514691578 0.4466755099  0.1014129615 0.3965341984  0.1513567652 0.3481187285  0.2013005688 0.3022346865  0.2512443725 0.2595144559  0.3011881762 0.2204003869  0.3511319798 0.1851641038  0.4010757835 0.1538894947  0.4510195872 0.1265073503  0.5009633908 0.1028546262  0.5509071945 0.0826951161  0.6008509982 0.0657401252  0.6507948018 0.0516681014  0.7007386055 0.0401423196  0.7506824092 0.0308380313  0.8006262128 0.0234520819  0.8505700165 0.0176573645  0.9005138202 0.0131619760  0.9504576238 0.0097133281  1.0004014275 0.0070968853  1.0503452312 0.0051335913  1.1002890348 0.0036764578  1.1502328385 0.0026067154  1.2001766422 0.0018298203  1.2501204458 0.0012716635  1.3000642495 0.0008749584  1.3500080532 0.0005960142  1.3999518568 0.0004019595  1.4498956605 0.0002683904 
350  -1.0860170797 0.0004869612  -1.0433274885 0.0006924656  -1.0006378973 0.0009769391  -0.9579483061 0.0013677693  -0.9152587149 0.0019008376  -0.8725691237 0.0026228572  -0.8298795325 0.0035942848  -0.7871899413 0.0048929324  -0.7445003501 0.0066105779  -0.7018107589 0.0088503801  -0.6591211677 0.0117448657  -0.6164315765 0.0154531470  -0.5737419853 0.0201645106  -0.5310523941 0.0261023388  -0.4883628029 0.0335282792  -0.4456732117 0.0427466738  -0.4029836205 0.0541011458  -0.3602940293 0.0678487699  -0.3176044381 0.0842786552  -0.2749148469 0.1037105557  -0.2322252557 0.1264584083  -0.1895356645 0.1528204545  -0.1468460733 0.1830686290  -0.1041564821 0.2174376163  -0.0614668909 0.2561129305  -0.0187772997 0.2988973329  0.0239122915 0.3453926412  0.0666018827 0.3952475558  0.1092914739 0.4479762013  0.1519810651 0.5029616773  0.1946706563 0.5594546882  0.2373602475 0.6162614239  0.2800498387 0.6722336874  0.3227394299 0.7261577048  0.3654290211 0.7766224964  0.4081186123 0.8223273773  0.4508082035 0.8620312986  0.4934977947 0.8946193024  0.5361873859 0.9190638765  0.5788769771 0.9345703253  0.6215665683 0.9406772124  0.6642561596 0.9371407790  0.7069457508 0.9240740346  0.7496353420 0.9017479518  0.7923249332 0.8709640414  0.8350145244 0.8326353829  0.8777041156 0.7877358934  0.9203937068 0.7375352181  0.9630832980 0.6834560427  1.0057728892 0.6268244179  1.0484624804 0.5689753313  1.0911520716 0.5111925933  1.1338416628 0.4545942917  1.1765312540 0.4001643883  1.2192208452 0.3486809641  1.2619104364 0.3007770517  1.3046000276 0.2568864911  1.3472896188 0.2172749385  1.3899792100 0.1820136394  1.4326688012 0.1510078606  1.4753583924 0.1240713868  1.5180479836 0.1009474416  1.5607375748 0.0813290563  1.6034271660 0.0648780851  1.6461167572 0.0512421477  1.6888063484 0.0400911194  1.7314959396 0.0311206219  1.7741855308 0.0239645954  1.8168751220 0.0183020382  1.8595647132 0.0138586878  1.9022543044 0.0104021673  1.9449438956 0.0077373172  1.9876334868 0.0057017423  2.0303230780 0.0041616936  2.0730126692 0.0030141070  2.1157022604 0.0021684602  2.1583918516 0.0015492850  2.2010814428 0.0010989578  2.2437710340 0.0007737193  2.2864606252 0.0005405319 
